EventId,Type,Severity,StartTime(UTC),EndTime(UTC),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode
W-1956,Snow,Light,12/18/2020 13:55,12/18/2020 14:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1957,Snow,Light,12/18/2020 18:35,12/18/2020 18:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1958,Snow,Light,12/23/2020 3:35,12/23/2020 3:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1959,Snow,Light,12/23/2020 7:55,12/23/2020 8:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1960,Snow,Light,12/23/2020 21:55,12/23/2020 22:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1961,Snow,Light,12/27/2020 12:55,12/27/2020 13:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1962,Snow,Light,12/28/2020 16:15,12/28/2020 17:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1963,Rain,Light,12/28/2020 18:15,12/28/2020 19:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1964,Snow,Light,12/28/2020 19:15,12/28/2020 20:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1965,Snow,Light,12/28/2020 20:35,12/28/2020 20:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1966,Snow,Light,12/28/2020 22:15,12/29/2020 1:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1967,Snow,Moderate,12/29/2020 1:35,12/29/2020 2:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1968,Snow,Light,12/29/2020 2:15,12/29/2020 7:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1969,Snow,Light,12/29/2020 8:15,12/29/2020 9:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1970,Snow,Light,12/29/2020 9:55,12/29/2020 10:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1971,Snow,Light,12/29/2020 11:55,12/29/2020 12:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1972,Snow,Light,12/29/2020 12:55,12/29/2020 13:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1973,Rain,Light,1/5/2016 21:45,1/5/2016 22:45,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1974,Rain,Light,1/5/2016 22:53,1/5/2016 23:01,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1975,Rain,Light,1/6/2016 0:10,1/6/2016 0:20,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1976,Rain,Light,1/6/2016 20:37,1/6/2016 20:51,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1977,Rain,Light,1/6/2016 21:07,1/6/2016 22:58,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1978,Rain,Moderate,1/6/2016 22:58,1/6/2016 23:03,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1979,Rain,Light,1/6/2016 23:03,1/6/2016 23:23,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1980,Rain,Light,1/6/2016 23:36,1/6/2016 23:46,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1981,Rain,Light,1/7/2016 0:01,1/7/2016 0:30,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1982,Rain,Light,1/7/2016 0:37,1/7/2016 0:46,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1983,Rain,Light,1/7/2016 7:48,1/7/2016 7:59,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1984,Fog,Severe,1/7/2016 7:59,1/7/2016 13:38,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1985,Cold,Severe,1/7/2016 21:33,1/7/2016 21:58,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1986,Rain,Light,1/9/2016 2:20,1/9/2016 4:04,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1987,Rain,Light,1/9/2016 4:34,1/9/2016 5:02,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1988,Rain,Light,1/9/2016 5:14,1/9/2016 5:58,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1989,Snow,Light,1/9/2016 9:31,1/9/2016 13:03,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1990,Rain,Light,1/9/2016 13:03,1/9/2016 13:23,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1991,Rain,Light,1/16/2016 11:43,1/16/2016 12:18,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1992,Snow,Light,1/16/2016 12:18,1/16/2016 12:22,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1993,Rain,Light,1/16/2016 12:22,1/16/2016 12:29,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1994,Rain,Light,1/16/2016 12:39,1/16/2016 12:40,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1995,Rain,Light,1/16/2016 12:45,1/16/2016 13:08,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1996,Snow,Light,1/16/2016 13:08,1/16/2016 13:58,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1997,Snow,Moderate,1/16/2016 13:58,1/16/2016 14:18,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1998,Snow,Light,1/16/2016 14:18,1/16/2016 14:58,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-1999,Snow,Moderate,1/16/2016 14:58,1/16/2016 15:02,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2000,Snow,Light,1/16/2016 15:25,1/16/2016 17:20,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2001,Rain,Light,1/16/2016 17:20,1/16/2016 17:50,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2002,Fog,Severe,1/17/2016 6:18,1/17/2016 6:58,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2003,Fog,Severe,1/17/2016 7:08,1/17/2016 7:43,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2004,Fog,Severe,1/17/2016 8:08,1/17/2016 8:18,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2005,Fog,Severe,1/17/2016 8:33,1/17/2016 8:48,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2006,Fog,Severe,1/17/2016 9:08,1/17/2016 9:38,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2007,Fog,Severe,1/17/2016 10:48,1/17/2016 10:58,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2008,Fog,Severe,1/17/2016 11:03,1/17/2016 11:13,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2009,Fog,Severe,1/23/2016 12:54,1/23/2016 13:01,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2010,Snow,Light,1/23/2016 13:16,1/23/2016 13:46,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2011,Fog,Severe,1/23/2016 14:36,1/23/2016 14:37,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2012,Fog,Severe,1/23/2016 16:35,1/23/2016 17:13,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2013,Rain,Light,2/2/2016 1:35,2/2/2016 2:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2014,Rain,Moderate,2/2/2016 2:15,2/2/2016 3:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2015,Rain,Light,2/2/2016 3:15,2/2/2016 4:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2016,Fog,Moderate,2/18/2016 16:35,2/18/2016 17:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2017,Rain,Light,2/23/2016 3:15,2/23/2016 3:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2018,Rain,Light,2/23/2016 4:15,2/23/2016 4:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2019,Rain,Light,2/23/2016 4:55,2/23/2016 14:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2020,Rain,Light,2/23/2016 15:55,2/23/2016 16:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2021,Rain,Light,2/23/2016 17:35,2/23/2016 19:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2022,Cold,Severe,2/25/2016 23:15,2/25/2016 23:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2023,Rain,Light,3/1/2016 2:35,3/1/2016 2:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2024,Storm,Severe,3/1/2016 9:15,3/1/2016 9:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2025,Rain,Light,3/8/2016 11:15,3/8/2016 12:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2026,Rain,Moderate,3/8/2016 12:15,3/8/2016 12:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2027,Rain,Heavy,3/8/2016 12:55,3/8/2016 14:20,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2028,Rain,Light,3/8/2016 14:20,3/8/2016 14:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2029,Rain,Moderate,3/8/2016 14:55,3/8/2016 15:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2030,Rain,Light,3/8/2016 15:15,3/8/2016 15:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2031,Fog,Moderate,3/10/2016 8:35,3/10/2016 11:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2032,Rain,Light,3/12/2016 0:15,3/12/2016 0:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2033,Rain,Light,3/12/2016 0:55,3/12/2016 5:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2034,Rain,Light,3/12/2016 8:35,3/12/2016 11:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2035,Fog,Severe,3/12/2016 11:55,3/12/2016 12:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2036,Rain,Light,3/18/2016 13:15,3/18/2016 14:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2037,Rain,Light,3/18/2016 15:15,3/18/2016 15:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2038,Fog,Moderate,3/23/2016 21:55,3/24/2016 0:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2039,Rain,Light,3/27/2016 5:35,3/27/2016 5:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2040,Rain,Light,3/27/2016 6:15,3/27/2016 7:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2041,Rain,Light,3/27/2016 7:35,3/27/2016 7:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2042,Rain,Light,4/10/2016 22:55,4/10/2016 23:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2043,Rain,Light,4/10/2016 23:35,4/11/2016 0:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2044,Rain,Moderate,4/11/2016 0:15,4/11/2016 1:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2045,Rain,Light,4/11/2016 1:55,4/11/2016 2:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2046,Rain,Moderate,4/11/2016 2:15,4/11/2016 2:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2047,Rain,Heavy,4/11/2016 2:35,4/11/2016 2:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2048,Precipitation,UNK,4/11/2016 2:55,4/11/2016 3:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2049,Rain,Light,4/11/2016 3:55,4/11/2016 4:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2050,Rain,Heavy,4/11/2016 4:15,4/11/2016 5:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2051,Rain,Light,4/13/2016 3:15,4/13/2016 4:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2052,Rain,Light,4/13/2016 7:55,4/13/2016 8:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2053,Rain,Light,4/13/2016 9:15,4/13/2016 9:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2054,Rain,Light,4/13/2016 10:15,4/13/2016 12:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2055,Fog,Severe,4/14/2016 9:35,4/14/2016 11:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2056,Fog,Severe,4/14/2016 12:01,4/14/2016 12:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2057,Fog,Severe,4/14/2016 12:55,4/14/2016 13:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2058,Fog,Moderate,4/15/2016 11:35,4/15/2016 11:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2059,Fog,Severe,4/15/2016 13:55,4/15/2016 14:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2060,Rain,Light,4/16/2016 18:15,4/16/2016 18:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2061,Rain,Light,4/17/2016 1:35,4/17/2016 2:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2062,Rain,Light,4/17/2016 3:15,4/17/2016 3:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2063,Rain,Moderate,4/17/2016 3:35,4/17/2016 3:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2064,Rain,Heavy,4/17/2016 3:55,4/17/2016 4:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2065,Rain,Light,4/17/2016 4:15,4/17/2016 4:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2066,Rain,Moderate,4/17/2016 4:35,4/17/2016 4:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2067,Rain,Heavy,4/17/2016 4:55,4/17/2016 6:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2068,Rain,Light,4/17/2016 6:15,4/17/2016 7:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2069,Rain,Moderate,4/17/2016 7:35,4/17/2016 8:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2070,Rain,Light,4/17/2016 8:15,4/17/2016 8:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2071,Rain,Moderate,4/17/2016 8:35,4/17/2016 9:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2072,Rain,Light,4/17/2016 9:15,4/17/2016 9:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2073,Rain,Moderate,4/17/2016 9:55,4/17/2016 10:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2074,Rain,Light,4/17/2016 10:15,4/17/2016 10:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2075,Rain,Light,4/17/2016 11:35,4/17/2016 12:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2076,Rain,Light,4/17/2016 12:35,4/17/2016 12:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2077,Rain,Light,4/17/2016 21:15,4/17/2016 21:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2078,Rain,Light,4/18/2016 0:35,4/18/2016 0:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2079,Rain,Light,4/18/2016 1:55,4/18/2016 4:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2080,Fog,Moderate,4/18/2016 21:35,4/18/2016 21:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2081,Rain,Light,4/19/2016 12:35,4/19/2016 13:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2082,Rain,Light,4/19/2016 23:15,4/19/2016 23:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2083,Rain,Moderate,4/19/2016 23:35,4/20/2016 0:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2084,Rain,Heavy,4/20/2016 0:15,4/20/2016 1:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2085,Rain,Light,4/20/2016 1:15,4/20/2016 1:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2086,Rain,Light,4/20/2016 1:55,4/20/2016 2:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2087,Rain,Light,4/20/2016 3:15,4/20/2016 4:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2088,Rain,Light,4/21/2016 4:15,4/21/2016 5:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2089,Rain,Moderate,4/21/2016 5:35,4/21/2016 6:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2090,Fog,Moderate,4/23/2016 19:15,4/23/2016 19:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2091,Fog,Moderate,4/25/2016 23:55,4/26/2016 0:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2092,Fog,Moderate,4/26/2016 11:55,4/26/2016 13:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2093,Rain,Light,4/26/2016 22:35,4/27/2016 1:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2094,Rain,Light,4/27/2016 2:15,4/27/2016 2:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2095,Rain,Light,4/29/2016 1:55,4/29/2016 2:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2096,Rain,Light,4/29/2016 13:35,4/29/2016 13:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2097,Rain,Light,4/29/2016 14:35,4/29/2016 14:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2098,Rain,Light,4/29/2016 19:15,4/29/2016 19:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2099,Rain,Light,4/29/2016 19:55,4/29/2016 20:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2100,Rain,Moderate,4/29/2016 20:15,4/29/2016 21:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2101,Rain,Light,5/1/2016 21:55,5/1/2016 23:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2102,Rain,Light,5/2/2016 4:55,5/2/2016 5:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2103,Rain,Light,5/3/2016 20:35,5/3/2016 21:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2104,Rain,Light,5/4/2016 0:35,5/4/2016 0:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2105,Rain,Light,5/8/2016 16:15,5/8/2016 16:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2106,Fog,Moderate,5/9/2016 1:15,5/9/2016 1:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2107,Fog,Moderate,5/9/2016 20:35,5/9/2016 21:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2108,Fog,Moderate,5/9/2016 21:35,5/9/2016 21:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2109,Fog,Moderate,5/9/2016 22:35,5/9/2016 22:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2110,Rain,Light,5/12/2016 7:35,5/12/2016 8:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2111,Fog,Moderate,5/13/2016 13:15,5/13/2016 13:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2112,Rain,Light,5/14/2016 1:15,5/14/2016 1:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2113,Rain,Light,5/15/2016 13:15,5/15/2016 13:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2114,Rain,Light,5/15/2016 17:55,5/15/2016 19:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2115,Rain,Light,5/15/2016 19:55,5/15/2016 21:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2116,Rain,Light,5/15/2016 21:55,5/16/2016 0:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2117,Rain,Light,5/16/2016 7:15,5/16/2016 7:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2118,Rain,Light,5/16/2016 8:55,5/16/2016 9:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2119,Rain,Light,5/16/2016 14:35,5/16/2016 14:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2120,Rain,Light,5/16/2016 15:55,5/16/2016 17:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2121,Rain,Light,5/17/2016 6:55,5/17/2016 7:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2122,Rain,Moderate,5/17/2016 7:15,5/17/2016 7:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2123,Rain,Heavy,5/17/2016 7:35,5/17/2016 8:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2124,Rain,Light,5/17/2016 8:15,5/17/2016 8:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2125,Rain,Moderate,5/17/2016 8:35,5/17/2016 9:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2126,Rain,Light,5/17/2016 9:15,5/17/2016 9:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2127,Rain,Light,5/17/2016 10:35,5/17/2016 11:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2128,Fog,Moderate,5/17/2016 17:15,5/17/2016 17:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2129,Rain,Light,5/17/2016 21:35,5/18/2016 0:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2130,Rain,Light,5/18/2016 0:55,5/18/2016 1:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2131,Rain,Light,5/18/2016 4:35,5/18/2016 6:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2132,Rain,Light,5/19/2016 7:15,5/19/2016 7:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2133,Rain,Light,5/19/2016 8:15,5/19/2016 8:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2134,Rain,Light,5/19/2016 8:55,5/19/2016 11:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2135,Rain,Light,5/19/2016 15:55,5/19/2016 16:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2136,Rain,Light,5/20/2016 0:15,5/20/2016 0:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2137,Cold,Severe,5/21/2016 8:40,5/21/2016 8:43,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2138,Rain,Light,5/22/2016 13:15,5/22/2016 13:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2139,Rain,Light,5/22/2016 13:55,5/22/2016 14:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2140,Fog,Moderate,5/22/2016 17:15,5/22/2016 17:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2141,Rain,Light,5/23/2016 1:15,5/23/2016 1:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2142,Rain,Light,5/23/2016 1:55,5/23/2016 4:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2143,Rain,Moderate,5/23/2016 4:35,5/23/2016 5:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2144,Rain,Light,5/23/2016 5:15,5/23/2016 5:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2145,Rain,Moderate,5/23/2016 5:55,5/23/2016 6:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2146,Rain,Heavy,5/23/2016 6:15,5/23/2016 7:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2147,Rain,Light,5/23/2016 7:15,5/23/2016 9:55,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2148,Rain,Light,5/24/2016 4:15,5/24/2016 4:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2149,Rain,Light,5/24/2016 5:15,5/24/2016 7:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2150,Rain,Moderate,5/24/2016 7:35,5/24/2016 8:35,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-2151,Rain,Moderate,5/24/2016 8:55,5/24/2016 9:15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
